,"LATITUDE",,"LONGITUDE",,"10,2141871858","22,6078228947","16,9398861703","15,8754718179","697,2426572412","343,17573225"
"{ lat: ","4,73598",", lng:","45,20427","},",,,,,"66,9264242948","517,2066194872"
"{ lat: ","2,03333",", lng:","45,35","},",,,,,"53,2349311471","454,7004847111"
"{ lat: ","2,91796",", lng:","43,93153","},",,,,,"15,4778288131","697,6030994398"
"{ lat: ","6,28",", lng:","49,02","},",,,,,"30,0107539708","510,599421781"
"{ lat: ","4,73598",", lng:","45,20427","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"3,2682752904","669,4668310864"
"{ lat: ","8,40635",", lng:","48,48188","},",,,,,"71,0366991513","480,638848385"
"{ lat: ","1,78586",", lng:","44,5313","},",,,,,"54,9701716264","526,3434903293"
"{ lat: ","2,8",", lng:","45,55","},",,,,,"45,0552020031","382,0807955059"
"{ lat: ","3,50187",", lng:","42,15471","},",,,,,"30,0107539708","510,599421781"
"{ lat: ","4,73598",", lng:","45,20427","},",,,,,"11,8676611131","616,1707596732"
"{ lat: ","6,76924",", lng:","47,43061","},",,,,,"73,2014943691","482,7756878584"
"{ lat: ","1,6584",", lng:","44,57998","},",,,,,"0,3738921193","429,6079944617"
"{ lat: ","9,60272",", lng:","43,33481","},",,,,,"49,5687414336","436,2031539145"
"{ lat: ","3,17368",", lng:","43,4933","},",,,,,"66,9264242948","517,2066194872"
"{ lat: ","2,03333",", lng:","45,35","},",,,,,"65,81261059","508,731954326"
"{ lat: ","2,10169",", lng:","45,16291","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"82,8279677565","458,896818713"
"{ lat: ","1,1132",", lng:","44,0297","},",,,,,"37,9327536168","425,9789338572"
"{ lat: ","4,05523",", lng:","43,24708","},",,,,,"67,3168918172","512,6681840661"
"{ lat: ","2,0095",", lng:","45,25","},",,,,,"71,0366991513","480,638848385"
"{ lat: ","1,78586",", lng:","44,5313","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"66,5211056973","514,9480633235"
"{ lat: ","2,05814",", lng:","45,30029","},",,,,,"70,798545998","488,0642892503"
"{ lat: ","1,8",", lng:","44,7","},",,,,,"3,0297133753","612,3935733584"
"{ lat: ","8,47358",", lng:","47,35441","},",,,,,"38,3902572069","479,8258314869"
"{ lat: ","4,0182",", lng:","44,51275","},",,,,,"50,3675109956","442,6427654412"
"{ lat: ","3,11718",", lng:","43,6469","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"54,8978329739","461,1424297684"
"{ lat: ","2,80488",", lng:","44,08205","},",,,,,"0,577452287","707,8726965404"
"{ lat: ","10,97409",", lng:","49,2137","},",,,,,"30,9415974426","637,5901291151"
"{ lat: ","4,65167",", lng:","47,85837","},",,,,,"37,1281487289","459,1860596164"
"{ lat: ","4,1209",", lng:","44,03645","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"14,8578423731","677,0600247001"
"{ lat: ","6,3596",", lng:","48,6282","},",,,,,"16,5356674009","565,8959249216"
"{ lat: ","6,14778",", lng:","46,39639","},",,,,,"71,0793528877","494,7144423819"
"{ lat: ","1,78333",", lng:","44,85","},",,,,,"11,8676611131","616,1707596732"
"{ lat: ","6,76924",", lng:","47,43061","},",,,,,"66,6861231835","515,8429888608"
"{ lat: ","2,04803",", lng:","45,32","},",,,,,"66,9264242948","517,2066194872"
"{ lat: ","2,03333",", lng:","45,35","},",,,,,"40,2239725212","424,5164551549"
"{ lat: ","3,87195",", lng:","43,21162","},",,,,,"3,0297133753","612,3935733584"
"{ lat: ","8,47358",", lng:","47,35441","},",,,,,"56,2472578207","479,6624346436"
"{ lat: ","2,71437",", lng:","44,50902","},",,,,,"46,8634330461","443,7248344944"
"{ lat: ","3,3685",", lng:","43,6726","},",,,,,"55,963673087","338,8830745113"
"{ lat: ","2,7333",", lng:","41,0166","},",,,,,"44,5557209308","447,3257615586"
"{ lat: ","3,53918",", lng:","43,7579","},",,,,,"66,7946138406","516,466399239"
"{ lat: ","2,04139",", lng:","45,33372","},",,,,,"66,6924929383","517,2066194872"
"{ lat: ","2,04764",", lng:","45,35","},",,,,,"30,0107539708","510,599421781"
"{ lat: ","4,73598",", lng:","45,20427","},",,,,,"0,4282880302","460,4868400455"
"{ lat: ","9,55975",", lng:","44,06678","},",,,,,"94,031560482","378,8152630308"
"{ lat: ","0,5172",", lng:","42,071","},",,,,,"96,1952395239","338,7277222409"
"{ lat: ","0,40627",", lng:","41,01238","},",,,,,"102,9215766011","405,2320824001"
"{ lat: ","0,06916",", lng:","42,7382","},",,,,,"0,673970701","437,4245550049"
"{ lat: ","9,39323",", lng:","43,52252","},",,,,,"0,4789431484","525,5926314277"
"{ lat: ","9,52213",", lng:","45,53363","},",,,,,"3,2682752904","669,4668310864"
"{ lat: ","8,40635",", lng:","48,48188","},",,,,,"66,9264242948","517,2066194872"
"{ lat: ","2,03333",", lng:","45,35","},",,,,,"71,0366991513","480,638848385"
"{ lat: ","1,78586",", lng:","44,5313","},",,,,,"61,2179051188","518,7223573724"
"{ lat: ","2,39",", lng:","45,3833","},",,,,,"0,4789431484","525,5926314277"
"{ lat: ","9,52213",", lng:","45,53363","},",,,,,"16,5356674009","565,8959249216"
"{ lat: ","6,14778",", lng:","46,39639","},",,,,,"68,7391419639","505,999250794"
"{ lat: ","1,92328",", lng:","45,10225","},",,,,,"66,9264242948","517,2066194872"
"{ lat: ","2,03333",", lng:","45,35","},",,,,,"50,563294402","540,267130754"
"{ lat: ","3,1034",", lng:","45,85147","},",,,,,"67,1527341798","515,3888453187"
"{ lat: ","2,01951",", lng:","45,31","},",,,,,"66,9198797691","516,7518759451"
"{ lat: ","2,03373",", lng:","45,34","},",,,,,"30,0107539708","510,599421781"
"{ lat: ","4,73598",", lng:","45,20427","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"54,8978329739","461,1424297684"
"{ lat: ","2,80488",", lng:","44,08205","},",,,,,"111,8195677535","397,5412742005"
"{ lat: ","-0,36029",", lng:","42,54626","},",,,,,"66,7946138406","516,466399239"
"{ lat: ","2,04139",", lng:","45,33372","},",,,,,"1,5795784499","743,3691611912"
"{ lat: ","11,471",", lng:","49,87262","},",,,,,"1953,420525391","16,3309167186"
"{ lat: ","-33,98333",", lng:","18,56667","},",,,,,"1857,1356876988","22,9126606458"
"{ lat: ","-32,88031",", lng:","27,39454","},",,,,,"1302,1226917047","8,9199414659"
"{ lat: ","-25,87075",", lng:","25,59445","},",,,,,"1164,0970980437","46,5429191204"
"{ lat: ","-23,90468",", lng:","29,43006","},",,,,,"1958,3728982456","15,4343921405"
"{ lat: ","-34,03932",", lng:","18,67916","},",,,,,"1418,7717902271","0,6800263554"
"{ lat: ","-27,4524",", lng:","23,43246","},",,,,,"1290,7634976289","33,1490032174"
"{ lat: ","-25,71301",", lng:","28,36534","},",,,,,"1239,1770856734","74,4885872953"
"{ lat: ","-24,98776",", lng:","31,2385","},",,,,,"1337,5292642209","22,9463715246"
"{ lat: ","-26,35806",", lng:","27,39806","},",,,,,"1323,2633706151","27,7168250227"
"{ lat: ","-26,1625",", lng:","27,8725","},",,,,,"1926,7646326486","16,4944590826"
"{ lat: ","-33,68074",", lng:","26,66916","},",,,,,"1126,6889221936","54,5408408761"
"{ lat: ","-23,352",", lng:","29,993","},",,,,,"1810,2912186778","30,7157270661"
"{ lat: ","-32,33333",", lng:","28,15","},",,,,,"1810,2912186778","30,7157270661"
"{ lat: ","-32,33333",", lng:","28,15","},",,,,,"1126,6889221936","54,5408408761"
"{ lat: ","-23,352",", lng:","29,993","},",,,,,"1972,0497864301","17,4143704623"
"{ lat: ","-34,19358",", lng:","18,43477","},",,,,,"1263,7589292875","29,7131514021"
"{ lat: ","-25,3352",", lng:","28,0588","},",,,,,"1924,8521665259","0,2655826389"
"{ lat: ","-33,65895",", lng:","23,12317","},",,,,,"1319,9311838566","30,1640093556"
"{ lat: ","-26,11667",", lng:","28,1","},",,,,,"1283,8682421619","29,0185526849"
"{ lat: ","-25,61692",", lng:","27,99471","},",,,,,"1516,9090949399","4,6606208239"
"{ lat: ","-28,73333",", lng:","24,76667","},",,,,,"1126,6889221936","54,5408408761"
"{ lat: ","-23,352",", lng:","29,993","},",,,,,"1283,8682421619","29,0185526849"
"{ lat: ","-25,61692",", lng:","27,99471","},",,,,,"1516,9090949399","4,6606208239"
"{ lat: ","-28,73333",", lng:","24,76667","},",,,,,"1095,2060309457","56,8666373416"
"{ lat: ","-22,87971",", lng:","30,14882","},",,,,,"1287,4359123893","21,5498082766"
"{ lat: ","-25,66667",", lng:","27,25","},",,,,,"1126,6889221936","54,5408408761"
"{ lat: ","-23,352",", lng:","29,993","},",,,,,"1324,6860812866","29,3643374596"
"{ lat: ","-26,18205",", lng:","28,02671","},",,,,,"1605,7721714281","70,9195923491"
"{ lat: ","-29,8579",", lng:","31,0292","},",,,,,"1293,0530745122","31,1364792948"
"{ lat: ","-25,74486",", lng:","28,18783","},",,,,,"1605,7721714281","70,9195923491"
"{ lat: ","-29,8579",", lng:","31,0292","},",,,,,"1868,7876977595","28,1302637338"
"{ lat: ","-33,01529",", lng:","27,91162","},",,,,,"1327,2073552937","31,8341624872"
"{ lat: ","-26,21667",", lng:","28,25","},",,,,,"1948,2925634482","17,5052944677"
"{ lat: ","-33,92528",", lng:","18,42389","},",,,,,"1605,7721714281","70,9195923491"
"{ lat: ","-29,8579",", lng:","31,0292","},",,,,,"1326,1583539668","29,5481076019"
"{ lat: ","-26,20227",", lng:","28,04364","},",,,,,"1248,0235788293","41,4313270932"
"{ lat: ","-25,11319",", lng:","29,04454","},",,,,,"1327,2073552937","31,8341624872"
"{ lat: ","-26,21667",", lng:","28,25","},",,,,,"1948,2925634482","17,5052944677"
"{ lat: ","-33,92528",", lng:","18,42389","},",,,,,"1948,2925634482","17,5052944677"
"{ lat: ","-33,92528",", lng:","18,42389","},",,,,,"1328,0832975809","29,352417118"
"{ lat: ","-26,22869",", lng:","28,02561","},",,,,,"1810,2912186778","30,7157270661"
"{ lat: ","-32,33333",", lng:","28,15","},",,,,,"1605,7721714281","70,9195923491"
"{ lat: ","-29,8579",", lng:","31,0292","},",,,,,"1164,0834505369","47,0736929392"
"{ lat: ","-23,90448",", lng:","29,46885","},",,,,,"1293,0530745122","31,1364792948"
"{ lat: ","-25,74486",", lng:","28,18783","},",,,,,"1293,4227599368","31,4591658502"
"{ lat: ","-25,75",", lng:","28,21667","},",,,,,"1934,1935339488","7,8086551819"
"{ lat: ","-33,76528",", lng:","25,40222","},",,,,,"1953,420525391","17,7057735135"
"{ lat: ","-33,98333",", lng:","18,4","},",,,,,"1947,6490631608","8,7749079126"
"{ lat: ","-33,91799",", lng:","25,57007","},",,,,,"1605,7721714281","70,9195923491"
"{ lat: ","-29,8579",", lng:","31,0292","},",,,,,"1310,709138071","30,4771028107"
"{ lat: ","-25,98953",", lng:","28,12843","},",,,,,"1328,0832975809","29,352417118"
"{ lat: ","-26,22869",", lng:","28,02561","},",,,,,"1326,1583539668","29,5481076019"
"{ lat: ","-26,20227",", lng:","28,04364","},",,,,,"1164,0834505369","47,0736929392"
"{ lat: ","-23,90448",", lng:","29,46885","},",,,,,"1293,0530745122","31,1364792948"
"{ lat: ","-25,74486",", lng:","28,18783","},",,,,,"1263,7589292875","29,7131514021"
"{ lat: ","-25,3352",", lng:","28,0588","},",,,,,"1947,7011394779","17,7927294804"
"{ lat: ","-33,91858",", lng:","18,38968","},",,,,,"1330,8529410123","27,6554728765"
"{ lat: ","-26,26667",", lng:","27,86667","},",,,,,"1515,6217632626","4,550017937"
"{ lat: ","-28,7168",", lng:","24,7409","},",,,,,"1958,3728982456","15,4343921405"
"{ lat: ","-34,03932",", lng:","18,67916","},",,,,,"1953,9854104927","16,4150808589"
"{ lat: ","-33,98972",", lng:","18,55627","},",,,,,"1860,2708415838","25,9302676714"
"{ lat: ","-32,91667",", lng:","27,7","},",,,,,"1584,3144078745","71,8647357569"
"{ lat: ","-29,58926",", lng:","31,08513","},",,,,,"1948,2925634482","17,5052944677"
"{ lat: ","-33,92528",", lng:","18,42389","},",,,,,"1958,3728982456","15,4343921405"
"{ lat: ","-34,03932",", lng:","18,67916","},",,,,,"1293,0530745122","31,1364792948"
"{ lat: ","-25,74486",", lng:","28,18783","},",,,,,"1317,3834415228","10,715259545"
"{ lat: ","-26,08159",", lng:","25,88124","},",,,,,"1580,0757913008","74,0655958746"
"{ lat: ","-29,53598",", lng:","31,21396","},",,,,,"1296,1877241766","71,3242255427"
"{ lat: ","-25,78842",", lng:","31,05319","},",,,,,"1939,4359154735","9,1507284871"
"{ lat: ","-33,82484",", lng:","25,63284","},",,,,,"1296,1877241766","71,3242255427"
"{ lat: ","-25,78842",", lng:","31,05319","},",,,,,"1614,5012841874","68,4840178493"
"{ lat: ","-29,96667",", lng:","30,88333","},",,,,,"1599,1150972516","66,5225724799"
"{ lat: ","-29,77475",", lng:","30,76396","},",,,,,"1301,2683405777","31,1134939091"
"{ lat: ","-25,85891",", lng:","28,18577","},",,,,,"1329,3700426681","29,6891719428"
"{ lat: ","-26,24634",", lng:","28,0566","},",,,,,"1112,1749558024","61,0588633213"
"{ lat: ","-23,1351",", lng:","30,42184","},",,,,,"1231,9529411054","32,3345434015"
"{ lat: ","-24,885",", lng:","28,29417","},",,,,,"1948,2925634482","17,5052944677"
"{ lat: ","-33,92528",", lng:","18,42389","},",,,,,"1866,0254910194","27,8309752177"
"{ lat: ","-32,98333",", lng:","27,88333","},",,,,,"1605,7721714281","70,9195923491"
"{ lat: ","-29,8579",", lng:","31,0292","},",,,,,"1326,1583539668","29,5481076019"
"{ lat: ","-26,20227",", lng:","28,04364","},",,,,,"1860,2708415838","25,9302676714"
"{ lat: ","-32,91667",", lng:","27,7","},",,,,,"1860,2708415838","25,9302676714"
"{ lat: ","-32,91667",", lng:","27,7","},",,,,,"1293,0530745122","31,1364792948"
"{ lat: ","-25,74486",", lng:","28,18783","},",,,,,"1287,4359123893","21,5498082766"
"{ lat: ","-25,66667",", lng:","27,25","},",,,,,"1948,2925634482","17,5052944677"
"{ lat: ","-33,92528",", lng:","18,42389","},",,,,,"1605,7721714281","70,9195923491"
"{ lat: ","-29,8579",", lng:","31,0292","},",,,,,"1747,5006064515","38,1504753328"
"{ lat: ","-31,58893",", lng:","28,78443","},",,,,,"1293,0530745122","31,1364792948"
"{ lat: ","-25,74486",", lng:","28,18783","},",,,,,"1522,1068017703","90,1014261977"
"{ lat: ","-28,8",", lng:","32,1","},",,,,,"1948,2925634482","17,5052944677"
"{ lat: ","-33,92528",", lng:","18,42389","},",,,,,"1948,2925634482","17,5052944677"
"{ lat: ","-33,92528",", lng:","18,42389","},",,,,,"1937,4000853909","8,1511226713"
"{ lat: ","-33,80172",", lng:","25,46284","},",,,,,"1267,0678964636","31,9966382851"
"{ lat: ","-25,38171",", lng:","28,26438","},",,,,,"1326,1583539668","29,5481076019"
"{ lat: ","-26,20227",", lng:","28,04364","},",,,,,"1329,3700426681","29,6891719428"
"{ lat: ","-26,24634",", lng:","28,0566","},",,,,,"37,5067710488","65,0251463071"
"{ lat: ","4,08991",", lng:","30,67164","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"26,8412811799","97,196866245"
"{ lat: ","5,03333",", lng:","32,46667","},",,,,,"4,3396688512","54,8637542574"
"{ lat: ","8,131",", lng:","30,01483","},",,,,,"26,8412811799","97,196866245"
"{ lat: ","5,03333",", lng:","32,46667","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"2,5900305516","54,5039212406"
"{ lat: ","8,60483",", lng:","29,9905","},",,,,,"26,8412811799","97,196866245"
"{ lat: ","5,03333",", lng:","32,46667","},",,,,,"38,9898736116","98,053111424"
"{ lat: ","3,97",", lng:","32,51","},",,,,,"34,3886913504","71,7777849029"
"{ lat: ","4,35",", lng:","31,08","},",,,,,"34,7414425815","81,4980511517"
"{ lat: ","4,32",", lng:","31,63545","},",,,,,"37,5067710488","65,0251463071"
"{ lat: ","4,08991",", lng:","30,67164","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"2,5900305516","54,5039212406"
"{ lat: ","8,60483",", lng:","29,9905","},",,,,,"2,5900305516","54,5039212406"
"{ lat: ","8,60483",", lng:","29,9905","},",,,,,"35,5715287875","66,7844786398"
"{ lat: ","4,25",", lng:","30,78","},",,,,,"33,1343816643","81,1438316886"
"{ lat: ","4,45794",", lng:","31,61581","},",,,,,"40,0613953239","82,0627108765"
"{ lat: ","3,88478",", lng:","31,66667","},",,,,,"37,5067710488","65,0251463071"
"{ lat: ","4,08991",", lng:","30,67164","},",,,,,"2,5900305516","54,5039212406"
"{ lat: ","8,60483",", lng:","29,9905","},",,,,,"1,7711808491","52,449129224"
"{ lat: ","8,88333",", lng:","29,85","},",,,,,"34,7414425815","81,4980511517"
"{ lat: ","4,32",", lng:","31,63545","},",,,,,"40,2001292438","97,2887724156"
"{ lat: ","3,87383",", lng:","32,47133","},",,,,,"40,2001292438","97,2887724156"
"{ lat: ","3,87383",", lng:","32,47133","},",,,,,"39,6167923302","99,8436033029"
"{ lat: ","3,92",", lng:","32,6","},",,,,,"10,3096038677","54,234344724"
"{ lat: ","7,00333",", lng:","29,97222","},",,,,,"10,3096038677","54,234344724"
"{ lat: ","7,00333",", lng:","29,97222","},",,,,,"40,0613953239","82,0627108765"
"{ lat: ","3,88478",", lng:","31,66667","},",,,,,"0,0646111254","123,7028235608"
"{ lat: ","9,96",", lng:","33,73","},",,,,,"29,9686960852","36,7133848263"
"{ lat: ","4,73982",", lng:","28,66698","},",,,,,"22,8020306463","83,5251065129"
"{ lat: ","5,43904",", lng:","31,74703","},",,,,,"0,0646111254","123,7028235608"
"{ lat: ","9,96",", lng:","33,73","},",,,,,"0,0646111254","123,7028235608"
"{ lat: ","9,96",", lng:","33,73","},",,,,,"9,2164288527","131,9936078081"
"{ lat: ","7,17833",", lng:","34,09667","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"31,8459002064","33,6700171142"
"{ lat: ","4,57097",", lng:","28,41041","},",,,,,"0,9248037763","51,5586770226"
"{ lat: ","9,25252",", lng:","29,78826","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"37,5067710488","65,0251463071"
"{ lat: ","4,08991",", lng:","30,67164","},",,,,,"1,7360096406","115,3402347386"
"{ lat: ","8,89661",", lng:","33,34748","},",,,,,"2,5375125959","109,3824625823"
"{ lat: ","8,62123",", lng:","33,06643","},",,,,,"1,3787155473","75,0333122029"
"{ lat: ","9,04",", lng:","31,27","},",,,,,"0,1066265337","90,4176027413"
"{ lat: ","9,88765",", lng:","32,11664","},",,,,,"31,8459002064","33,6700171142"
"{ lat: ","4,57097",", lng:","28,41041","},",,,,,"31,5110138463","34,1726423039"
"{ lat: ","4,60072",", lng:","28,45356","},",,,,,"31,1232011928","34,9218014682"
"{ lat: ","4,63537",", lng:","28,51729","},",,,,,"30,287050382","35,7804609916"
"{ lat: ","4,71082",", lng:","28,5895","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"0,9248037763","51,5586770226"
"{ lat: ","9,25252",", lng:","29,78826","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"0,1066265337","90,4176027413"
"{ lat: ","9,88765",", lng:","32,11664","},",,,,,"35,3333613001","70,5965801082"
"{ lat: ","4,27",", lng:","31,01","},",,,,,"33,5936992981","99,3781119852"
"{ lat: ","4,41818",", lng:","32,57668","},",,,,,"2,5375125959","109,3824625823"
"{ lat: ","8,62123",", lng:","33,06643","},",,,,,"2,5375125959","109,3824625823"
"{ lat: ","8,62123",", lng:","33,06643","},",,,,,"37,5067710488","65,0251463071"
"{ lat: ","4,08991",", lng:","30,67164","},",,,,,"2,5375125959","109,3824625823"
"{ lat: ","8,62123",", lng:","33,06643","},",,,,,"0,1479270168","91,7953139112"
"{ lat: ","10,5988",", lng:","32,18881","},",,,,,"42,5650184356","66,7844786398"
"{ lat: ","3,69",", lng:","30,78","},",,,,,"1,9687816942","102,4685917774"
"{ lat: ","11,61732",", lng:","32,7305","},",,,,,"2,5375125959","109,3824625823"
"{ lat: ","8,62123",", lng:","33,06643","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"0,9884081605","43,0621683608"
"{ lat: ","9,22",", lng:","29,17","},",,,,,"32,1345812819","87,6162851381"
"{ lat: ","4,54545",", lng:","31,96818","},",,,,,"37,5067710488","65,0251463071"
"{ lat: ","4,08991",", lng:","30,67164","},",,,,,"11,1168041901","46,4057569135"
"{ lat: ","6,88",", lng:","29,42","},",,,,,"9,2164288527","131,9936078081"
"{ lat: ","7,17833",", lng:","34,09667","},",,,,,"8,2035682354","130,2377862819"
"{ lat: ","7,35",", lng:","34,02","},",,,,,"15,99853752","80,1774667161"
"{ lat: ","6,21437",", lng:","31,56201","},",,,,,"6,0683749632","77,4556138396"
"{ lat: ","7,75078",", lng:","31,40871","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"0,4533291004","81,7982248162"
"{ lat: ","9,54089",", lng:","31,65206","},",,,,,"10,9176529589","139,7638715082"
"{ lat: ","6,91",", lng:","34,43","},",,,,,"6,2322984806","29,1525172169"
"{ lat: ","7,71773",", lng:","28,00713","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"20,3397138179","29,7661585192"
"{ lat: ","5,70423",", lng:","28,06366","},",,,,,"6,2322984806","29,1525172169"
"{ lat: ","7,71773",", lng:","28,00713","},",,,,,"5,2951403029","27,8672825402"
"{ lat: ","7,91307",", lng:","27,88677","},",,,,,"40,0613953239","82,0627108765"
"{ lat: ","3,88478",", lng:","31,66667","},",,,,,"40,0613953239","82,0627108765"
"{ lat: ","3,88478",", lng:","31,66667","},",,,,,"2,5375125959","109,3824625823"
"{ lat: ","8,62123",", lng:","33,06643","},",,,,,"37,941130261","95,8154586611"
"{ lat: ","4,05455",", lng:","32,39636","},",,,,,"6,2322984806","29,1525172169"
"{ lat: ","7,71773",", lng:","28,00713","},",,,,,"37,5067710488","65,0251463071"
"{ lat: ","4,08991",", lng:","30,67164","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"6,2322984806","29,1525172169"
"{ lat: ","7,71773",", lng:","28,00713","},",,,,,"0,3898468702","82,1230538872"
"{ lat: ","9,58981",", lng:","31,67","},",,,,,"40,0613953239","82,0627108765"
"{ lat: ","3,88478",", lng:","31,66667","},",,,,,"0,4446051512","81,1685154502"
"{ lat: ","9,5474",", lng:","31,61718","},",,,,,"0,4533291004","81,7982248162"
"{ lat: ","9,54089",", lng:","31,65206","},",,,,,"6,2322984806","29,1525172169"
"{ lat: ","7,71773",", lng:","28,00713","},",,,,,"26,8474985685","46,7531444306"
"{ lat: ","5,03273",", lng:","29,44545","},",,,,,"9,2164288527","131,9936078081"
"{ lat: ","7,17833",", lng:","34,09667","},",,,,,"0,4533291004","81,7982248162"
"{ lat: ","9,54089",", lng:","31,65206","},",,,,,"0,6307332861","79,9625313819"
"{ lat: ","9,42",", lng:","31,55","},",,,,,"0,5144435256","81,1441920085"
"{ lat: ","9,49694",", lng:","31,61583","},",,,,,"0,3898468702","82,1230538872"
"{ lat: ","9,58981",", lng:","31,67","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"0,4446051512","81,1685154502"
"{ lat: ","9,5474",", lng:","31,61718","},",,,,,"11,1168041901","46,4057569135"
"{ lat: ","6,88",", lng:","29,42","},",,,,,"5,2951403029","27,8672825402"
"{ lat: ","7,91307",", lng:","27,88677","},",,,,,"0,3194591629","76,1932955188"
"{ lat: ","9,64898",", lng:","31,3367","},",,,,,"0,0911419108","54,3691969135"
"{ lat: ","9,91229",", lng:","29,98137","},",,,,,"0,3194591629","76,1932955188"
"{ lat: ","9,64898",", lng:","31,3367","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"2,7972991136","103,5199843655"
"{ lat: ","11,8867",", lng:","32,7823","},",,,,,"0,9248037763","51,5586770226"
"{ lat: ","9,25252",", lng:","29,78826","},",,,,,"0,0285991439","92,9715793293"
"{ lat: ","10,3833",", lng:","32,25","},",,,,,"0,0553768269","92,172232827"
"{ lat: ","10,44951",", lng:","32,20846","},",,,,,"1,9687816942","102,4685917774"
"{ lat: ","11,61732",", lng:","32,7305","},",,,,,"6,2322984806","29,1525172169"
"{ lat: ","7,71773",", lng:","28,00713","},",,,,,"37,5067710488","65,0251463071"
"{ lat: ","4,08991",", lng:","30,67164","},",,,,,"1,9687816942","102,4685917774"
"{ lat: ","11,61732",", lng:","32,7305","},",,,,,"37,5067710488","65,0251463071"
"{ lat: ","4,08991",", lng:","30,67164","},",,,,,"29,571813393","120,4514394619"
"{ lat: ","4,77619",", lng:","33,58286","},",,,,,"0,4533291004","81,7982248162"
"{ lat: ","9,54089",", lng:","31,65206","},",,,,,"1,9687816942","102,4685917774"
"{ lat: ","11,61732",", lng:","32,7305","},",,,,,"6,2322984806","29,1525172169"
"{ lat: ","7,71773",", lng:","28,00713","},",,,,,"3,4384180533","25,0897514616"
"{ lat: ","8,35989",", lng:","27,61679","},",,,,,"0,9248037763","51,5586770226"
"{ lat: ","9,25252",", lng:","29,78826","},",,,,,"15,99853752","80,1774667161"
"{ lat: ","6,21437",", lng:","31,56201","},",,,,,"0,6307332861","79,9625313819"
"{ lat: ","9,42",", lng:","31,55","},",,,,,"0,3194591629","76,1932955188"
"{ lat: ","9,64898",", lng:","31,3367","},",,,,,"0,0043313265","96,2788195451"
"{ lat: ","10,28",", lng:","32,42","},",,,,,"0,4533291004","81,7982248162"
"{ lat: ","9,54089",", lng:","31,65206","},",,,,,"1,9687816942","102,4685917774"
"{ lat: ","11,61732",", lng:","32,7305","},",,,,,"28,6581119585","81,1800478369"
"{ lat: ","4,86086",", lng:","31,61782","},",,,,,"0,0043313265","96,2788195451"
"{ lat: ","10,28",", lng:","32,42","},",,,,,"0,1479270168","91,7953139112"
"{ lat: ","10,5988",", lng:","32,18881","},",,,,,"1,9687816942","102,4685917774"
"{ lat: ","11,61732",", lng:","32,7305","},",,,,,"0,3194591629","76,1932955188"
"{ lat: ","9,64898",", lng:","31,3367","},",,,,,"39,1830576981","64,0057138117"
"{ lat: ","3,95455",", lng:","30,60818","},",,,,,"14,2188360008","79,8749220563"
"{ lat: ","6,4434",", lng:","31,5451","},",,,,,"0,0553768269","92,172232827"
"{ lat: ","10,44951",", lng:","32,20846","},",,,,,"0,0553768269","92,172232827"
"{ lat: ","10,44951",", lng:","32,20846","},",,,,,"33,5936992981","99,3781119852"
